layer,cluster,name,n,coassign_mean_seeds,coassign_min_seeds,coassign_mean_subsamples,coassign_min_subsamples,n_runs_subsamples
2,5,Theater and Dance Performance Studies,147,0.9582238374801975,0.9197651663405088,0.9410014035527132,0.8693321744169202,10
2,6,Musicology and Computer Music,127,0.9905511811023622,0.984251968503937,0.9841506308555708,0.9406060606060606,10
2,7,Music Lessons and Performing Ensembles,145,1.0,1.0,1.0,1.0,10
2,8,"Philosophy: Metaphysics, Epistemology, Ethics",212,0.8973844227845837,0.7968344809085218,0.914849472361577,0.8346650998824912,10
2,9,Physical Education Fitness and Sports,104,0.29615384615384616,0.0,0.2975609756097561,0.0,10
2,10,Education Policy and Teacher Preparation,265,0.6571126357918811,0.3728130360205832,0.630923576444609,0.4711128178870114,10
2,11,Pure and Applied Mathematics Courses,141,0.9276899696048633,0.3617021276595745,0.8843628896676821,0.0,10
2,12,Aerospace Engineering and Fluid Mechanics,119,0.44311351659307796,0.0,0.52297001808602,0.0,10
2,13,Structural Engineering and Architectural Design,187,0.33581737680409407,0.0025875452820424355,0.3257263215119023,0.12331096196868009,10
2,14,Psychology and Clinical Psychiatry,138,0.9855918755950492,0.9426637046440284,0.8753445100433452,0.6337525229001708,10
2,15,Neuroscience from Synapses to Cognition,101,0.7836831683168317,0.000594059405940594,0.795101765788059,0.0012044564890093346,10
2,16,Quantum Physics and Materials Chemistry,236,0.6873891092679408,0.457554994590696,0.5898796534753922,0.0,10
2,17,Electrical Engineering Devices and Design,232,0.3692715330646365,0.002910882221227049,0.36229912849648704,0.14234234234234233,10
2,18,Climate Policy and Sustainability Governance,362,0.47631655469001083,0.23798227758987467,0.6256380429045911,0.21173708920187792,10
2,19,Geophysics and Earth System Dynamics,159,0.9750099514369875,0.9379030331979938,0.9173353120849368,0.6509044295684375,10
2,20,Molecular Biology and Bioengineering,380,0.7124302180252743,0.2719344535481183,0.6530452577969912,0.2460200668896321,10
2,21,"Genetic Counseling, Epidemiology, and Bioethics",148,0.47956425813568676,0.0013789299503585218,0.5271348472935916,0.004266750948166877,10
2,22,Biodesign and Organ System Medicine,127,0.2819147606549181,0.07024121984751906,0.42363743027472545,0.11232323232323232,10
2,23,Public Health Equity and Policy,140,0.8503905447070915,0.7384378211716341,0.7716629966039258,0.4551282051282051,10
2,24,Hospital Clerkship Rotations,221,0.934290415466886,0.8770464829288359,0.9116389173481494,0.3931691297208539,10
2,25,"AI Ethics, Design, and Governance",273,0.3210568842921784,0.23669467787114845,0.5284311988510912,0.1347534044902466,10
2,26,"Computer Systems, Algorithms, and Research",184,0.6617248752672843,0.434663815633167,0.6598504198211436,0.5120689655172413,10
2,27,Comparative Religious Studies And Theology,144,0.9039432789432791,0.6935703185703186,0.8558819304912957,0.6980509745127437,10
2,28,Leadership and Social-Impact Organizations,150,0.5139149888143177,0.0005369127516778523,0.5872694336150919,0.001142857142857143,10
2,29,"Entrepreneurship, Venture Growth And Go-To-Market",178,0.8734336316892021,0.8074652447152924,0.8296463372003494,0.6913681738109219,10
2,30,Financial Economics and Corporate Finance,301,0.5419047619047619,0.24914728682170542,0.6130331539578979,0.2347719620446893,10
2,31,PWR Seminars on Media Rhetoric,351,0.6528302808302808,0.5150508750508751,0.5023035537809328,0.28678638434736,10
2,32,"Urban Sociology, Housing and Inequality",115,0.3090160183066361,0.08558352402745996,0.06196699932928114,0.0,10
2,33,Cinema History and Documentary Filmmaking,130,0.7677996422182469,0.0,0.751623150316956,0.0,10
2,34,Studio Art Practice,294,0.9108077360637088,0.6597246407095261,0.6190930984495961,0.3404247447091905,10
2,35,Comparative Literature and Fiction Studies,690,0.8330956437601229,0.1405607791169727,0.7859078394091317,0.5711732206694833,10
2,36,International Security and Foreign Policy,267,0.3402973726450959,0.17504435245416913,0.3961543148115757,0.02381635581061693,10
2,37,"Global History, Race, and Empire",754,0.21448282907274527,0.10224002310827424,0.22497626152495642,0.07907076906511615,10
2,38,Ancient Mediterranean Archaeology and Medieval Worlds,154,0.5824887530769883,0.0985485103132162,0.6676893460104774,0.27250793650793653,10
2,39,Constitutional Structure and Electoral Politics,174,0.49869776094611656,0.1651053086173676,0.4327490859667879,0.14896247240618102,10
2,40,Legal Theory and Comparative Law,100,0.9183434343434345,0.8090909090909091,0.9129843197400355,0.7015822784810126,10
2,41,"Legal Profession, Drafting, Dispute Resolution",144,0.7906565656565657,0.4428904428904429,0.5843168960641256,0.4160419790104948,10
3,0,European Language Sequences,422,0.5567527102025194,0.00040526392813319676,0.6308272331588756,0.07415501165501165,10
3,1,Asian African Language Sequences,364,0.8819392728483638,0.1369085459994551,0.8138472134251629,0.5877192982456141,10
3,2,Music and Performing Arts,493,0.4700184699615758,0.0,0.33828387730409504,0.0,10
3,3,Computer Science and AI,812,0.5782051593544429,0.419344845808556,0.5718481641160424,0.3266676447574335,10
3,4,Earth and Climate Systems,542,0.8845352667944424,0.4834289378013928,0.7029743811690055,0.3222029766487041,10
3,5,Engineering and Applied Physics,933,0.49406754711599943,0.2704552668258284,0.4405790045826105,0.17665299266772183,10
3,6,Clinical Medicine Training,666,0.6269398722030302,0.31667005351215877,0.6378007454142768,0.37360248662194623,10
3,7,Molecular Biology and Bioengineering,380,0.8210567976669907,0.6228301624774337,0.7863866726306326,0.6174757281553398,10
3,8,Business and Finance,647,0.6464271871605554,0.0015551653021088042,0.4630668565493027,0.0,10
3,9,Visual and Film Arts,485,0.7220490755729744,0.40275198091505493,0.5773726374880199,0.002491440227289284,10
3,10,PWR Seminars on Media Rhetoric,351,0.5281123321123322,0.00017908017908017907,0.418791290076263,0.0006014585369521089,10
3,11,Comparative Literature and Fiction Studies,690,0.9149736017332408,0.8479459834669022,0.8813692317083653,0.570726356841079,10
3,12,Law and Politics,1012,0.49060473135431204,0.2869326733989358,0.47772274493234057,0.24809612983770288,10
3,13,Global History and Empire,914,0.570439146680216,0.419273273719505,0.5055909317681093,0.4508429945507077,10
